MA MC MH la2 la3 la4 la5 laL m22Squared 
934.203 961.529 876.962 3.57771 4.12395 -3.42517 -1.71316 -1.01438 -1.59951e+06 
523.9 561.841 511.268 4.41695 3.35384 -1.57751 -0.216076 1.56026 -428369 
870.185 878.064 665.906 0.345306 11.5338 -5.64048 -5.18528 0.708011 -844015 
656.785 639.328 582.794 3.24144 4.27222 -0.76781 -1.5156 1.98881 -558944 
665.478 672.735 187.651 3.80544 14.2237 -7.05715 -6.73621 0.430304 -44385.2 
548.86 574.019 385.491 2.63995 5.73241 -3.45604 -2.52238 -0.246002 -312093 
751.72 772.166 742.775 3.35677 2.58903 -1.25061 -0.220916 1.11751 -1.0358e+06 
461.949 460.277 70.5809 1.90432 8.44659 -3.39301 -3.44397 1.60961 87444 
177.803 189.122 61.2395 4.17307 1.41142 -0.597698 -0.460432 0.353285 13878.8 
563.17 540.617 495.357 4.24414 3.41746 -0.363451 -1.18616 1.86785 -377721 
759.748 768.729 526.8 1.29769 9.41502 -5.40604 -4.95238 -0.943398 -612128 
523.533 511.315 464.533 3.35828 0.289339 -0.545446 -0.963322 -1.21943 -505377 
679.639 695.365 358.509 2.99017 11.1452 -6.22359 -5.50897 -0.587394 -292605 
208.716 188.203 140.624 2.45083 -0.853174 -0.12399 -0.393076 -1.37024 -122472 
503.484 532.395 346.439 0.393384 5.60037 -3.19538 -2.20564 0.199357 -227976 
890.384 864.259 830.676 0.430244 2.89288 -0.183108 -1.69809 1.01168 -1.31882e+06 
525.602 497.103 490.391 0.579565 1.64403 0.372075 -0.591153 1.42495 -394733 
112.613 106.822 35.6608 3.41307 0.863403 -0.146544 -0.188545 0.528314 29428 
359.538 364.893 353.201 0.357205 -1.00442 -0.202844 -0.0746385 -1.2819 -327077 
929.545 940.434 494.672 4.08314 20.0616 -10.9075 -10.2345 -1.08042 -554785 
230.675 176.148 161.446 3.63066 -1.05786 0.284551 -0.448578 -1.22189 -126073 
917.804 930.167 745.592 0.598954 12.1559 -5.48864 -4.73357 1.93369 -994794 
838.634 834.905 719.442 1.81174 6.65471 -2.86252 -3.06877 0.723421 -991415 
544.414 550.158 324.308 1.30689 6.4253 -3.36745 -3.15968 -0.101824 -216513 
430.542 432.417 149.45 4.15777 5.35356 -2.7475 -2.69402 -0.0879621 -49993.8 
918.897 928.501 385.688 2.63665 23.6951 -12.0811 -11.4948 0.119264 -290293 
561.351 622.067 545.808 1.43951 1.89845 -2.65903 -0.284377 -1.04496 -659049 
961.406 970.584 793.629 0.061628 8.99936 -5.45178 -4.86571 -1.31813 -1.33946e+06 
328.269 335.073 50.2185 4.34264 5.54394 -1.88818 -1.73902 1.91674 110949 
498.236 516.148 314.208 0.255066 6.40207 -3.07114 -2.47062 0.860311 -145390 
615.408 644.797 520.125 2.41181 5.8778 -3.01194 -1.7879 1.07796 -475826 
102.916 92.3446 54.1558 3.51407 -0.418861 -0.0583396 -0.126559 -0.60376 -42402.8 
716.999 746.49 652.691 2.19515 4.22609 -2.8819 -1.45551 -0.111327 -858749 
841.922 848.155 438.699 0.851811 18.197 -8.88102 -8.53289 0.783071 -337526 
972.645 975.541 200.789 3.58243 30.2229 -15.1531 -14.9667 0.103136 -74390.9 
802.156 799.617 267.05 0.960821 20.1597 -9.31992 -9.45433 1.38549 -58787.4 
950.754 954.518 466.276 2.74805 24.4953 -11.5814 -11.3444 1.56948 -339848 
304.915 317.635 17.1266 0.2057 1.93755 -1.7932 -1.5315 -1.38714 -84531 
423.878 333.025 330.276 1.8703 0.575604 1.10622 -1.16647 0.515349 -186978 
728.995 728.392 316.89 3.19458 15.1356 -7.09328 -7.12232 0.919997 -145164 
651.407 657.206 467.38 2.22326 5.82748 -3.65301 -3.4022 -1.22772 -511185 
626.25 622.603 395.733 1.40765 6.54801 -3.74243 -3.89292 -1.08735 -379011 
837.941 849.403 624.071 0.169403 9.83174 -5.8061 -5.16691 -1.14127 -847994 
454.721 486.883 386.721 2.79795 3.06323 -1.94636 -0.945509 0.171355 -288737 
221.081 235.648 216.724 0.199171 2.04868 -0.251405 -0.0315241 1.76575 12917.8 
793.211 818.771 753.382 0.928095 2.62964 -2.37956 -1.0179 -0.767823 -1.18163e+06 
900.065 902.344 859.205 0.547204 4.506 -1.3236 -1.18786 1.99453 -1.35577e+06 
686.808 750.659 658.419 3.50412 3.06806 -3.66443 -0.631078 -1.22745 -941311 
490.456 429.223 416.512 2.60105 0.802068 0.752924 -1.10821 0.446779 -319928 
618.932 611.606 604.555 2.40829 0.106906 0.0072721 -0.290659 -0.176481 -741653 
82.9695 89.3267 53.4484 2.35606 0.477918 -0.102747 -0.0665478 0.308623 12963.2 
292.604 313.313 160.658 3.21433 1.61857 -1.40297 -0.988269 -0.77267 -98381 
989.579 923.027 917.918 1.79335 -0.0226489 1.94797 -2.25879 -0.333476 -1.70533e+06 
940.322 906.846 888.423 3.85027 0.100952 0.475304 -1.56836 -0.992104 -1.63863e+06 
92.7569 100.126 24.7282 1.63831 -0.0427527 -0.179043 -0.13207 -0.353866 -22637.5 
617.251 619.091 578.253 2.34511 2.68582 -0.845583 -0.770425 1.06981 -604012 
248.62 284.452 150.842 0.2661 2.72622 -1.27669 -0.645428 0.804101 3154.27 
982.369 981.281 780.765 0.435124 12.4194 -5.80315 -5.87373 0.742551 -1.17425e+06 
477.74 478.723 141.448 2.15059 5.95605 -3.47197 -3.44087 -0.956788 -97915.9 
432.835 409.806 389.192 3.19465 1.55642 0.0485049 -0.592838 1.01209 -241693 
510.474 508.699 88.5771 0.225456 8.12605 -4.1166 -4.17638 -0.166933 -25793.9 
751.345 746.417 433.181 1.85117 12.1183 -5.98371 -6.22768 -0.0931198 -380926 
565.129 569.925 456.117 0.640299 2.55319 -2.01956 -1.83964 -1.30601 -495120 
488.818 543.016 438.755 1.61477 3.1109 -2.61557 -0.767342 -0.272014 -401474 
686.109 716.241 619.266 2.01144 3.73722 -2.83835 -1.44187 -0.543002 -799840 
974.315 995.567 850.532 1.99672 8.96187 -5.11616 -3.73265 0.113054 -1.43997e+06 
119.105 75.9871 67.5721 0.868545 0.443892 0.119043 -0.158968 0.403967 15314.5 
925.055 912.878 815.187 0.694386 6.6857 -2.4198 -3.15944 1.10647 -1.2621e+06 
897.067 902.565 418.086 3.75316 20.3381 -10.7364 -10.4094 -0.80763 -398467 
692.233 694.676 86.0716 0.563217 17.1772 -7.90791 -7.79593 1.47339 74346.8 
844.335 850.508 754.759 2.15179 6.06217 -2.71277 -2.36697 0.982433 -1.07987e+06 
657.854 667.459 370.434 0.272669 11.9929 -5.30452 -4.88385 1.80455 -165238 
390.765 387.639 116.543 2.85449 3.2176 -2.2184 -2.29881 -1.29961 -105812 
777.489 780.918 569.509 0.116315 8.2792 -4.80595 -4.62932 -1.15607 -718643 
567.473 592.67 351.948 0.321616 9.00043 -4.24056 -3.27448 1.4854 -157844 
428.522 412.335 342.605 0.363529 2.33878 -0.644949 -1.0948 0.599032 -198506 
377.361 358.454 331.309 2.65925 0.765718 -0.0795003 -0.539288 0.14693 -210640 
626.04 622.322 589.427 0.71684 1.99442 -0.581997 -0.735373 0.677048 -653876 
242.29 252.146 93.6282 3.03798 0.662817 -0.986261 -0.825203 -1.14865 -87044 
413.468 458.304 335.984 3.93738 3.83401 -2.25137 -0.959594 0.623041 -188066 
341.085 350.354 34.5463 2.96254 3.05325 -2.11455 -1.90273 -0.964031 -60726.2 
956.431 994.228 833.388 0.165393 10.8865 -6.0758 -3.63912 1.17154 -1.31817e+06 
644.174 670.199 444.401 2.42432 8.59693 -4.72406 -3.59356 0.279305 -378082 
832.337 870.15 820.156 2.22656 2.16697 -2.4602 -0.33263 -0.625861 -1.38318e+06 
323.406 349.694 228.94 3.37168 4.13225 -1.44702 -0.862213 1.82301 5494.58 
837.436 838.836 736.629 1.54371 4.11247 -2.69964 -2.62206 -1.20922 -1.15842e+06 
985.472 977.469 901.364 0.673988 4.57784 -2.10325 -2.62244 -0.147855 -1.63386e+06 
439.182 441.412 57.1746 2.31152 7.32359 -3.19816 -3.13325 0.99218 53504.9 
706.149 538.35 534.082 3.33577 0.835681 3.37511 -3.5264 0.68439 -529070 
926.549 938.354 670.409 2.78117 15.1998 -7.48689 -6.75927 0.953654 -841186 
868.593 867.507 664.417 2.52271 11.4686 -5.10995 -5.17225 1.18635 -811107 
561.472 586.403 437.031 4.36907 6.69737 -2.99905 -2.05326 1.64506 -282440 
843.593 848.144 603.166 2.90998 11.1309 -6.00234 -5.7479 -0.619383 -765101 
763.942 763.863 238.104 0.518135 19.2543 -8.70304 -8.70702 1.84421 -1783.35 
850.231 848.177 296.64 3.02135 20.2106 -10.3761 -10.4914 -0.656889 -215743 
861.314 857.993 762.986 2.31243 6.66626 -2.45051 -2.6392 1.57656 -1.06889e+06 
878.901 876.264 775.558 3.42364 7.14206 -2.67236 -2.82531 1.64439 -1.10347e+06 
764.001 772.959 81.7052 2.79924 18.4105 -9.99008 -9.53503 -1.1146 -80802.5 
544.23 544.736 81.4552 0.7187 8.77312 -4.80294 -4.7847 -0.814519 -62561.3 
569.341 575.381 362.122 0.753128 6.51758 -3.41804 -3.18952 -0.0899731 -267709 
601.723 616.943 241.155 1.06748 9.96416 -5.63504 -5.02206 -0.692937 -158245 
984 943.495 919.242 1.45188 0.441881 0.543564 -2.03666 -1.05121 -1.75363e+06 
490.476 496.471 216.823 2.87123 7.03375 -3.39397 -3.1984 0.441383 -67313.3 
578.834 576.091 322.562 2.45026 8.36959 -3.71254 -3.81721 0.839829 -157269 
815.225 840.11 754.354 4.24226 5.20474 -2.94017 -1.57879 0.685785 -1.0966e+06 
277.672 303.777 273.19 3.67176 1.0445 -0.542449 -0.0407945 0.461261 -121352 
630.32 645.178 324.39 4.44376 9.7938 -5.45272 -4.82639 -0.485318 -239827 
811.809 812.536 691.861 0.148056 5.22216 -3.01942 -2.98042 -0.777686 -1.0044e+06 
538.817 529.124 426.368 1.44401 3.82008 -1.45138 -1.79349 0.575205 -328769 
920.886 951.228 815.426 4.21207 7.42482 -4.90315 -3.02585 -0.504174 -1.36035e+06 
481.644 494.006 28.1708 3.67604 7.15413 -4.21886 -3.82027 -0.884997 -55143.6 
561.095 557.827 382.06 4.07707 7.2534 -2.66947 -2.79029 1.79364 -183396 
380.107 383.921 315.586 3.4782 2.03222 -0.838031 -0.741731 0.452453 -171809 
727.901 417.653 416.132 0.126154 -1.36988 5.85196 -5.89388 -1.41179 -431768 
601.983 617.476 526.185 2.00203 4.86528 -2.03745 -1.41306 1.41477 -468125 
185.744 177.484 56.9658 3.73372 -0.322378 -0.417334 -0.516486 -1.2562 -82510.3 
146.892 170.543 135.186 0.431344 2.32786 -0.302679 -0.0545619 1.97062 82703.1 
840.189 842.863 418.188 0.912958 19.2736 -8.92388 -8.77514 1.57461 -254473 
536.437 535.906 519.565 2.53078 1.27808 -0.27559 -0.294429 0.70806 -497046 
423.484 442.469 124.906 1.98913 7.18582 -3.24903 -2.70568 1.23112 43299.3 
897.574 917.347 735.244 1.86807 10.8852 -5.56596 -4.37993 0.939348 -1.02432e+06 
443.917 464.528 360.053 1.8374 1.40157 -1.73297 -1.11414 -1.44555 -346756 
160.09 186.083 133.063 1.82194 1.70529 -0.428304 -0.130926 1.14606 33943.7 
775.543 779.738 3.22563 1.30244 19.903 -10.1544 -9.93881 -0.190249 -11533.9 
937.038 966.88 813.165 1.01749 10.8266 -5.46031 -3.58256 1.7837 -1.21453e+06 
473.191 480.963 465.282 4.12709 1.68447 -0.367735 -0.122649 1.19409 -360713 
193.982 223.623 58.9552 0.370129 2.03561 -0.973457 -0.564367 0.497787 23172.7 
360.547 355.345 219.971 2.58411 3.69935 -1.22544 -1.34853 1.12538 -28670.5 
205.361 201.589 32.6085 2.73119 1.51347 -0.628591 -0.679321 0.205553 10312.6 
351.442 353.292 5.80267 0.843842 5.09773 -2.0835 -2.04042 0.973815 58864 
281.468 314.957 245.621 1.22089 0.615661 -0.972331 -0.312226 -0.668896 -161138 
801.958 818.201 603.142 3.34324 9.68007 -5.48594 -4.61623 -0.422097 -753105 
505.087 510.611 282.95 0.730191 5.44705 -3.07809 -2.89265 -0.523692 -191813 
651.618 659.104 392.24 3.86612 9.43561 -4.7984 -4.47409 0.163124 -297832 
330.728 347.137 29.4347 4.1716 3.596 -2.16076 -1.79316 -0.357916 -23392.4 
860.115 762.835 753.916 2.85107 1.28049 2.38536 -2.83245 0.833392 -1.08634e+06 
841.513 832.623 780.943 0.252992 2.19932 -1.13201 -1.6239 -0.55659 -1.25343e+06 
682.905 726.601 661.72 2.77297 3.19092 -2.50621 -0.470703 0.214011 -862796 
555.98 582.07 431.955 1.98952 6.00164 -3.00602 -2.02473 0.9709 -314415 
963.329 960.653 140.229 2.17972 28.9109 -14.8398 -15.0099 -0.938726 -96136.5 
951.819 955.745 448.78 3.70614 24.5678 -11.89 -11.6425 1.03534 -340152 
137.66 156.442 81.7374 1.3419 1.49811 -0.385302 -0.202744 0.910064 41711.4 
232.997 210.723 156.951 3.95919 -0.138981 -0.163374 -0.490018 -0.792373 -97218.7 
698.482 713.809 448.25 3.31475 9.7316 -5.45708 -4.7417 -0.467182 -430128 
470.97 467.68 197.423 0.72647 7.19218 -2.91925 -3.0213 1.25163 -2208.05 
919.759 978.685 883.952 0.904329 5.61597 -4.76436 -1.06724 -0.215629 -1.57579e+06 
188.948 207.885 68.7393 0.483391 2.97321 -0.760221 -0.511869 1.70112 93494.7 
988.63 990.052 207.441 0.589129 31.286 -15.5328 -15.4398 0.313374 -67099.5 
329.947 364.981 267.361 1.34479 1.06592 -1.42236 -0.617741 -0.974181 -201917 
145.638 170.153 131.799 0.696932 1.10744 -0.319296 -0.0634459 0.724695 9113.59 
662.502 678.501 338.315 0.517386 12.3936 -6.07048 -5.36142 0.96168 -170717 
250.135 256.935 99.6659 3.36316 1.65915 -0.983717 -0.869754 -0.19432 -31626 
73.815 78.5159 60.094 0.340425 1.72937 -0.0540277 -0.0303615 1.64498 92325.3 
895.351 901.833 849.214 0.565436 2.07162 -1.71504 -1.33003 -0.973444 -1.50124e+06 
809.622 821.085 288.32 1.29556 21.0754 -10.0758 -9.45798 1.54163 -72963.6 
473.823 484.039 312.298 0.132527 3.50479 -2.42166 -2.09825 -1.01512 -256491 
335.674 328.104 233.894 1.81844 2.25553 -0.791877 -0.957938 0.505714 -78808.6 
457.826 485.778 404.077 4.17355 2.40763 -1.6372 -0.765516 0.00491708 -326259 
894.996 893.311 370.655 0.218221 23.0721 -10.8667 -10.9662 1.2392 -199779 
379.33 363.796 282.679 1.14546 2.06986 -0.675802 -1.05731 0.336755 -139435 
608.17 397.863 397.373 1.56629 0.603948 3.48976 -3.50265 0.591062 -280041 
418.29 435.247 397.752 0.177719 2.68251 -0.755298 -0.276957 1.65026 -216545 
422.979 441.575 203.346 3.09779 4.31972 -2.80449 -2.27314 -0.757906 -128565 
392.144 282.45 282.042 3.83731 -1.3279 1.219 -1.22661 -1.3355 -239915 
241.691 234.12 188.076 2.50462 1.04005 -0.261702 -0.380754 0.397599 -46684.4 
961.599 974.217 718.831 3.18059 13.2887 -7.54853 -6.74125 -1.00108 -1.09402e+06 
800.175 831.119 753.18 2.12637 3.05202 -2.87458 -1.2063 -1.02886 -1.19682e+06 
503.512 507.976 113.047 2.11727 7.22322 -4.12741 -3.9782 -0.882395 -78958.4 
838.422 851.619 503.488 0.793878 15.861 -8.16409 -7.42698 0.269922 -490666 
556.899 559.511 9.6847 2.31986 11.1048 -5.21969 -5.12332 0.761803 45913.7 
793.177 788.631 686.093 0.524741 3.85474 -2.37993 -2.6176 -1.14279 -1.0106e+06 
959.312 811.63 805.447 0.217458 -0.65632 4.15655 -4.48699 -0.986757 -1.3572e+06 
340.529 323.165 284.945 1.51118 2.20819 -0.19363 -0.574498 1.44006 -75240.6 
746.848 770.301 645.937 0.0831038 6.06731 -3.49839 -2.32248 0.246443 -819557 
742.236 750.849 329.334 1.35844 14.3696 -7.73638 -7.31134 -0.678137 -257960 
148.134 178.523 50.9589 4.06149 -0.351047 -0.647767 -0.319697 -1.31851 -84984.6 
760.667 779.76 505.718 2.4873 11.9239 -6.30721 -5.33517 0.281507 -494467 
668.093 688.794 431.952 1.7509 9.45153 -5.22081 -4.29252 -0.0618021 -376905 
889.711 886.799 435.788 3.38387 20.7562 -9.77143 -9.94241 1.04235 -316743 
650.882 663.96 527.592 4.49681 4.30992 -2.96923 -2.40092 -1.06023 -620867 
801.735 805.389 451.754 1.20881 14.9514 -7.44336 -7.24928 0.258794 -392502 
373.317 376.291 257.676 1.27949 2.84117 -1.27944 -1.20578 0.355952 -111253 
423.198 453.285 382.949 0.555015 3.70401 -1.40769 -0.536159 1.76016 -186782 
512.687 512.006 376.595 3.88404 4.34848 -1.9768 -1.99986 0.371808 -261147 
188.809 255.734 184.537 3.39941 2.26024 -1.0096 -0.0263548 1.22429 5980.86 
854.481 860.287 261.821 4.197 20.8378 -11.2615 -10.9324 -1.35608 -219165 
784.849 806.76 752.008 2.30144 3.09007 -1.98659 -0.834034 0.26944 -1.11473e+06 
166.489 198.535 44.5407 4.40641 0.208004 -0.811844 -0.425256 -1.0291 -66244.6 
986.933 994.691 817.467 3.65423 9.46078 -5.56103 -5.05293 -1.15319 -1.40629e+06 
992.402 991.787 977.687 0.0931758 1.43876 -0.438714 -0.479043 0.521006 -1.88022e+06 
806.051 806.877 385.475 2.83269 17.1468 -8.32493 -8.28091 0.540949 -264446 
988.782 991.77 7.12533 2.63871 33.9228 -16.3506 -16.155 1.41714 85658.4 
161.944 201.535 102.25 4.27205 2.5502 -0.736198 -0.260607 1.55339 73094.9 
917.257 944.05 890.608 4.18314 4.71842 -2.44428 -0.796106 1.47803 -1.49692e+06 
929.031 932.906 712.083 3.67764 11.687 -6.12183 -5.88334 -0.318127 -1.03338e+06 
161.095 96.9424 91.7643 4.10419 0.781544 0.257394 -0.289688 0.74925 28500.3 
168.428 160.889 52.8801 1.26609 1.45694 -0.340512 -0.422562 0.69387 36397.6 
706.087 703.443 70.7411 3.96265 16.3505 -8.0326 -8.15577 0.162081 -200.116 
829.135 840.194 407.464 3.74865 19.6026 -9.22663 -8.61654 1.75942 -225581 
192.672 168.009 117.348 4.21104 1.83498 -0.0918848 -0.385883 1.35721 54591.8 
143.297 154.678 122.889 1.32287 -0.23929 -0.201844 -0.089767 -0.5309 -62331.2 
855.483 874.566 822.671 1.28617 3.46241 -2.00098 -0.909886 0.551542 -1.3202e+06 
583.596 634.716 547.909 2.23066 2.91131 -2.72557 -0.667264 -0.481527 -629549 
686.074 703.34 570.009 1.72072 7.41484 -3.20189 -2.40907 1.80387 -540657 
724.136 722.145 419.431 2.03849 12.6126 -5.66282 -5.758 1.19178 -279723 
917.682 915.749 230.468 4.20653 25.9772 -12.9212 -13.0383 0.0176864 -105161 
766.65 821.549 716.217 4.08103 4.47994 -4.11735 -1.23578 -0.87319 -1.07878e+06 
465.263 478.242 365.006 4.27316 4.04564 -1.78023 -1.3755 0.889912 -212605 
652.921 674.997 491.834 0.443005 6.14018 -4.01604 -3.04722 -0.923078 -539662 
522.959 485.133 464.404 0.105778 -0.542143 0.304854 -0.955357 -1.19265 -503517 
955.999 953.148 531.122 4.47899 22.1485 -10.2611 -10.4409 1.44656 -476641 
438.612 466.366 281.661 0.420657 4.24625 -2.69815 -1.86806 -0.319957 -178029 
319.019 341.354 73.2175 3.40162 2.32615 -2.08062 -1.59318 -1.34764 -92275.4 
210.144 216.29 40.6199 2.92289 0.186911 -0.78909 -0.702465 -1.30464 -82251.7 
439.693 448.85 34.1597 1.66008 7.459 -3.4443 -3.17541 0.839293 48456.9 
618.221 560.216 552.489 3.7665 0.898657 0.987441 -1.27163 0.614473 -573302 
437.924 440.22 411.501 3.94811 -0.274955 -0.437505 -0.370889 -1.08335 -404226 
570.281 570.025 442.807 3.04107 4.71634 -2.12436 -2.13403 0.457951 -364442 
403.869 410.015 237.651 1.40231 4.48568 -1.92735 -1.76205 0.79628 -64768.5 
581.259 591.61 3.14193 3.70141 11.4503 -5.98407 -5.58286 -0.116662 -7079.66 
794.637 835.124 690.791 3.58848 9.24371 -4.72973 -2.54901 1.96497 -835473 
535.743 532.922 217.259 3.10874 8.03965 -3.86327 -3.96291 0.213476 -81483.8 
494.636 520.464 425.767 3.47297 1.68863 -1.91394 -1.04745 -1.27276 -439577 
568.151 582.015 210.024 1.78773 8.80498 -5.13215 -4.60515 -0.932316 -144640 
909.09 909.739 246.314 4.11027 24.8442 -12.6931 -12.6541 -0.502937 -151776 
608.986 605.453 219.343 2.04364 12.3706 -5.19154 -5.33334 1.84571 15472 
902.747 915.146 597.294 0.982572 16.876 -8.31636 -7.57141 0.988234 -653717 
962.929 980.594 835.008 1.82244 9.62819 -4.93522 -3.80053 0.892437 -1.34047e+06 
514.753 509.522 230.26 1.37338 8.69162 -3.32533 -3.50239 1.86391 6756.95 
281.264 243.467 236.16 2.99503 0.694838 0.269829 -0.38565 0.579018 -76503.3 
237.991 237.749 2.11854 2.76198 3.66269 -0.932074 -0.93587 1.79475 108602 
490.487 510.287 429.771 2.62044 2.77225 -1.57818 -0.9233 0.270772 -353020 
866.972 891.143 662.661 3.32939 11.3728 -6.56872 -5.16427 -0.360171 -900034 
119.473 152.934 5.39558 1.83115 0.508905 -0.536628 -0.235388 -0.263111 -15980.7 
418.775 354.844 342.353 1.54178 -0.733355 0.673369 -0.961174 -1.02116 -296208 
749.963 747.4 351.997 1.05607 14.9756 -7.11989 -7.24672 0.608948 -210953 
418.808 462.311 390.817 3.87873 1.76121 -1.6413 -0.37447 -0.25456 -320882 
681.079 709.02 495.411 3.00785 8.18551 -4.89323 -3.60956 -0.317283 -510064 
865.865 866.254 259.571 0.766366 22.1597 -11.2977 -11.2754 -0.413512 -159778 
827.707 850.393 630.028 2.67294 12.5834 -6.01996 -4.76176 1.80168 -684840 
926.84 929.319 163.219 0.494352 26.2858 -13.907 -13.7549 -1.37607 -136555 
633.241 628.857 554.768 0.955777 1.83372 -1.35766 -1.54052 -1.06447 -679953 
230.098 200.751 166.829 1.45244 0.743458 0.00288869 -0.414983 0.331364 -35610.7 
546.892 522.223 486.779 0.103875 0.911073 -0.155161 -1.02678 -0.270869 -490300 
924.083 962.911 914.578 1.32715 3.83417 -2.71026 -0.28878 0.835125 -1.62237e+06 
761.83 786.598 750.888 0.451791 2.71624 -1.54098 -0.273516 0.901748 -1.0731e+06 
767.874 766.915 656.941 1.92138 5.02963 -2.5632 -2.61184 -0.145417 -871944 
928.993 929.108 324.172 0.256221 25.5128 -12.5317 -12.5246 0.456434 -182553 
555.401 586.492 493.862 0.552401 3.5086 -2.24033 -1.067 0.201266 -475619 
168.946 190.226 138.553 2.06384 1.33356 -0.407033 -0.154437 0.772091 8330.25 
825.098 821.114 613.621 0.420399 10.1615 -4.81092 -5.0277 0.322833 -733524 
380.901 380.032 246.43 2.53975 2.02036 -1.37214 -1.39397 -0.745748 -166585 
872.076 881.997 574.225 1.35581 13.322 -7.69359 -7.11849 -1.49003 -749640 
536.73 573.653 464.507 4.20014 4.58585 -2.54989 -1.19493 0.841032 -380638 
609.732 606.832 15.4138 3.35712 13.2242 -6.02286 -6.13946 1.06193 63788.8 
521.03 523.136 36.8408 2.67324 7.68023 -4.53622 -4.46352 -1.31952 -82566.3 
420.81 281.965 278.898 2.20884 -0.406588 1.58397 -1.64084 -0.463451 -183614 
527.909 524.598 183.848 4.18359 9.48307 -3.93149 -4.04665 1.50493 23471.9 
430.905 467.054 401.857 1.2185 0.654433 -1.4725 -0.39973 -1.2178 -396675 
800.668 815.261 440.996 3.9816 16.1133 -8.15909 -7.37974 0.574516 -354187 
917.276 872.065 869.509 2.87664 0.838788 1.26324 -1.41035 0.691684 -1.47023e+06 
759.06 791.741 752.208 0.0719497 0.906987 -1.84607 -0.171118 -1.1102 -1.19882e+06 
486.305 488.908 435.266 2.92596 0.968541 -0.861148 -0.777248 -0.669856 -419450 
624.363 632.304 619.132 2.65469 -0.585003 -0.437284 -0.107492 -1.12978 -835019 
503.625 348.322 345.18 1.22311 0.933704 2.15035 -2.22237 0.861687 -186153 
688.498 698.664 488.913 1.8691 7.04958 -4.34922 -3.88316 -1.1828 -549650 
844.249 843.773 453.428 1.05629 16.7553 -8.35403 -8.38058 0.0206746 -409942 
414.794 440.396 282.536 2.14859 2.89081 -2.2476 -1.52402 -0.880806 -212956 
253.328 245.863 30.5188 3.19222 3.16356 -0.92192 -1.04507 1.19656 70548.5 
379.351 402.671 205.546 1.62507 3.1087 -2.28257 -1.67986 -0.853725 -136162 
472.757 503.526 317.81 2.45405 5.12849 -3.01696 -2.0242 0.087323 -196721 
474.625 488.233 81.2179 1.99974 6.21943 -4.04651 -3.61346 -1.44054 -100369 
297.054 346.668 271.362 1.28162 1.89222 -1.29684 -0.241321 0.354061 -125848 
735.843 745.919 513.831 1.72035 9.1679 -5.07808 -4.58462 -0.494799 -557987 
810.725 878.153 793.023 3.40155 4.65642 -4.2327 -0.469111 -0.0453897 -1.26052e+06 
224.875 262.899 154.583 3.4516 2.32917 -1.05372 -0.440758 0.834699 2720.73 
124.975 103.997 52.2007 3.45761 1.81821 -0.0543183 -0.213067 1.55083 88399.9 
788.702 832.344 706.217 3.32015 7.43648 -4.3757 -2.03761 1.02317 -935566 
860.464 869.461 382.167 0.612729 20.9398 -10.3357 -9.82131 0.782801 -244732 
