MA MC MH la2 la3 la4 la5 laL m22Squared 
277.817 636.348 636.826 -220.803 -187.642 -5.40598 5.42608 -187.622 -1.21652e+07 
569.053 755.147 725.715 359.763 -238.897 -4.79228 3.35186 -240.337 -1.55976e+07 
83.0893 56.4232 398.124 149.056 -388.577 2.62805 2.5051 -383.444 -2.35215e+07 
886.298 307.027 322.812 -231.274 -199.547 11.587 -11.2585 -199.219 -1.22643e+07 
102.231 628.241 625.821 499.118 87.3637 -6.39946 6.29916 87.2634 4.49753e+06 
154.307 206.726 132.348 -347.338 100.068 -0.729477 -0.104014 99.2341 5.97022e+06 
154.615 147.543 921.066 299.458 150.234 13.6944 13.6238 177.552 9.04799e+06 
827.032 787.097 813.781 486.065 199.069 1.77107 -0.359296 200.481 1.08078e+07 
754.227 723.126 903.846 374.126 -481.279 5.61789 4.09941 -471.562 -3.01709e+07 
39.448 267.691 272.502 353.049 -219.459 -1.11546 1.20135 -219.373 -1.34241e+07 
529.738 333.553 360.122 -246.953 179.437 3.10323 -2.49414 180.046 1.06363e+07 
73.7204 186.848 178.515 138.115 -1.95086 -0.537415 0.436795 -2.05148 -187883 
192.734 125.881 152.566 -305.711 -249.316 0.474766 -0.229194 -249.07 -1.51193e+07 
917.354 961.208 956.915 -225.223 -288.287 -1.49739 1.22528 -288.559 -1.92938e+07 
351.219 330.013 406.272 -497.401 94.394 1.16655 0.689114 96.2497 5.49453e+06 
55.481 13.3544 929.502 400.712 -433.766 14.3218 14.2259 -405.218 -2.62501e+07 
245.896 284.945 303.122 56.2381 57.3905 -0.165901 0.519169 57.7437 3.31065e+06 
714.057 715.494 496.174 -99.744 78.1909 -4.42525 -4.35735 69.4083 3.70794e+06 
140.908 261.045 260.926 167.443 -214.227 -0.798982 0.796937 -214.229 -1.31004e+07 
357.693 393.653 383.986 -245.862 88.9035 -0.570684 0.322237 88.6551 5.07016e+06 
142.714 117.055 496.699 -405.251 -22.3879 3.9605 3.74021 -14.6872 -1.38223e+06 
685.947 776.879 732.261 368.332 314.49 -3.31074 1.08537 312.265 1.78246e+07 
304.116 176.195 192.249 405.092 168.277 1.11304 -0.917557 168.472 1.01214e+07 
202.898 267.728 221.286 -359.454 -110.084 -0.879467 0.128885 -110.834 -6.80518e+06 
770.045 218.95 230.036 92.5642 -198.37 9.08864 -8.92413 -198.206 -1.21004e+07 
493.95 522.332 509.65 -200.473 -269.071 -0.692887 0.260368 -269.503 -1.68287e+07 
48.8721 31.202 570.945 -21.9093 -315.933 5.39393 5.34717 -305.192 -1.9121e+07 
96.0037 76.7547 685.977 -310.457 56.3627 7.73346 7.62356 71.7198 3.39906e+06 
615.473 611.616 227.079 -77.2686 -283.16 -5.25111 -5.40752 -293.818 -1.78838e+07 
729.638 742.212 526.6 -229.957 -16.0277 -4.82647 -4.21481 -25.069 -2.07169e+06 
717.622 200.804 220.902 290.009 66.9688 7.98359 -7.70349 67.2489 3.97204e+06 
291.618 336.361 317.024 -378.354 -187.066 -0.673081 0.255521 -187.484 -1.15468e+07 
453.502 442.617 728.324 33.2402 148.646 5.68942 5.36705 159.702 8.60364e+06 
695.728 703.776 831.842 490.824 -492.438 3.0636 3.43584 -485.938 -3.0791e+07 
440.121 432.118 366.79 40.6547 277.406 -0.747075 -0.977776 275.681 1.64141e+07 
674.248 536.309 566.506 -357.486 89.9734 3.3096 -2.20902 91.0739 4.86957e+06 
252.721 251.979 617.139 489.782 401.64 5.25055 5.23817 412.129 2.41787e+07 
511.424 383.174 430.025 11.4466 -48.3319 2.52547 -1.26633 -47.0727 -3.2185e+06 
