MA		MC		MH		la2		la3		la4		la5		laL		m22Squared		
400.102		328.786		407.481		19.952		-86.0197		1.81642		0.0984771		-84.1048		-5.42177e+06		
816.067		517.238		535.647		-146.685		248.18		6.90418		-6.26361		248.821		1.44838e+07		
826.356		462.257		480.474		398.374		487.81		8.03683		-7.46925		488.378		2.9093e+07		
804.672		835.577		645.011		406.109		147.343		-5.50007		-3.82472		138.018		7.52023e+06		
819.674		849.121		771.88		340.671		-432.584		-2.88102		-1.25696		-436.722		-2.76203e+07		
247.358		204.118		186.178		-265.849		399.395		0.206892		-0.438295		399.164		2.40865e+07		
120.151		91.0126		449.065		269.957		-120.541		3.29713		3.09378		-114.15		-7.31123e+06		
948.262		923.83		882.843		409.338		-307.994		-0.467851		-1.97947		-310.442		-2.03455e+07		
552.765		638.154		625.303		409.926		136.948		-1.9487		1.41209		136.411		7.47304e+06		
526.642		526.424		506.531		-448.187		-390.38		-0.335746		-0.343348		-391.059		-2.41785e+07		
345.564		67.4993		107.956		411.757		455.412		2.01528		-1.78068		455.646		2.75506e+07		
574.552		324.904		332.925		-335.238		-87.1275		3.79775		-3.62337		-86.9532		-5.48374e+06		
735.03		687.301		722.706		-95.7825		-485.567		1.94673		-0.296869		-483.918		-3.03294e+07		
262.667		353.598		317.769		229.22		181.739		-1.32348		0.528502		180.944		1.07481e+07		
770.953		767.908		423.751		-338.074		-17.2462		-6.69959		-6.85444		-30.8003		-2.22304e+06		
920.287		921.041		998.975		220.131		158.731		2.44969		2.4956		163.676		7.90914e+06		
235.675		89.5413		150.758		-281.15		134.992		1.02841		-0.542251		135.478		8.15312e+06		
835.947		972.869		925.972		-322.495		-480.058		-5.56411		2.62108		-483.001		-3.09441e+07		
641.88		112.509		117.668		449.9		-129.842		6.61874		-6.57949		-129.803		-7.88286e+06		
141.842		574.677		563.342		172.884		-368.619		-5.33799		4.91167		-369.045		-2.29678e+07		
88.7251		78.5509		277.926		145.796		-312.933		1.20256		1.14632		-310.584		-1.89498e+07		
596.417		465.741		495.787		-127.869		-221.546		2.771		-1.81619		-220.591		-1.38409e+07		
66.0476		28.1244		278.3		373.504		-460.809		1.32579		1.20776		-458.275		-2.78879e+07		
390.384		385.895		516.601		431.351		352.985		2.00686		1.89168		356.884		2.10634e+07		
487.088		472.936		834.46		-433.983		469.288		8.03493		7.5859		484.909		2.79521e+07		
784.365		792.245		168.173		-15.0768		305.864		-10.1096		-9.69903		286.055		1.72543e+07		
240.227		305.61		242.607		360.819		118.351		-1.16048		0.0189946		117.209		6.9753e+06		
940.575		761.127		772.353		423.149		-88.3761		5.3305		-4.76157		-87.8072		-6.5068e+06		
353.67		427.325		421.155		489.353		-81.7617		-1.03706		0.864051		-81.9347		-5.3131e+06		
717.643		437.418		450.176		-442.077		-370.055		5.53572		-5.1615		-369.681		-2.27769e+07		
571.677		578.522		116.34		-188.759		-194.139		-5.43699		-5.1768		-204.752		-1.24179e+07		
890.477		151.765		158.717		-6.98611		-19.1356		12.7582		-12.6869		-19.0642		-1.20407e+06		
651.662		762.702		759.659		-83.5908		-402.751		-2.67175		2.51864		-402.904		-2.55363e+07		
284.452		320.087		199.929		-241.901		-285.275		-1.38851		-0.676534		-287.34		-1.74686e+07		
583.117		529.738		624.974		186.424		-106.969		2.79883		0.835605		-103.335		-7.03461e+06		
479.703		487.199		222.805		-145.184		60.3014		-3.22178		-2.98223		54.0974		3.17447e+06		
192.217		133.738		128.715		-45.2866		161.332		0.293193		-0.336766		161.288		9.72739e+06		
32.2625		70.3714		51.2473		85.1648		350.896		-0.103066		0.0261984		350.819		2.12249e+07		
818.556		212.888		224.85		60.7674		368.455		10.4096		-10.2366		368.628		2.22068e+07		
789.429		819.8		723.16		-106.759		-194.507		-3.2716		-1.65639		-199.435		-1.31149e+07		
946.111		997.026		960.709		-280.186		37.4189		-2.80973		0.459957		35.0692		276323		
142.185		189.219		118.322		-228.676		-103.549		-0.617869		-0.102722		-104.269		-6.33795e+06		
153.625		49.9467		92.3335		-452.637		-316.32		0.448423		-0.24911		-316.12		-1.91474e+07		
635.338		612.377		789.889		-101.582		-100.275		4.58668		3.63986		-92.0488		-6.81827e+06		
813.697		814.664		894.12		-268.252		301.171		2.21758		2.26962		305.658		1.68983e+07		
776.123		793.324		830.915		223.745		308.704		0.562855		1.45503		310.721		1.74228e+07		
358.176		293.381		392.684		50.1541		-36.454		1.82342		0.428161		-34.2024		-2.37819e+06		
703.297		112.209		136.66		-55.2484		-457.601		8.06599		-7.86489		-457.399		-2.77173e+07		
828.858		586.526		611.383		-303.863		5.04734		6.15986		-5.17577		6.03143		-382580		
566.837		778.026		779.844		-64.2322		-229.174		-4.64653		4.7401		-229.08		-1.50793e+07		
453.923		327.226		384.573		-345.16		-440.295		2.30996		-0.960895		-438.946		-2.68591e+07		
584.557		610.939		439.945		-40.5817		-484.15		-3.49054		-2.4482		-490.088		-3.00453e+07		
950.911		101.695		120.319		182.391		-139.921		14.8394		-14.7028		-139.784		-8.48813e+06		
171.635		256.182		187.883		-312.551		-494.75		-1.09887		0.0965222		-495.753		-3.00716e+07		
652.557		714.969		629.962		-343.198		-381.669		-3.29958		-0.478845		-385.448		-2.41195e+07		
375.775		258.526		287.224		-140.222		330.512		1.48776		-0.970151		331.03		1.98676e+07		
570.659		945.747		947.546		331.887		-137.272		-9.34264		9.45521		-137.16		-1.0096e+07		
292.697		417.521		409.918		-303.815		216.235		-1.5689		1.36099		216.027		1.2737e+07		
412.613		405.548		238.038		434.015		438.715		-1.68594		-1.87698		435.152		2.62203e+07		
628.42		644.704		381.651		241.46		468.633		-4.80399		-4.11883		459.71		2.75285e+07		
159.747		124.344		209.424		-289.431		-357.329		0.635451		0.303049		-356.391		-2.16551e+07		
873.376		900.32		696.508		-340.394		-184.254		-6.16769		-4.58824		-195.01		-1.27714e+07		
745.217		479.857		503.303		309.848		-455.767		5.75283		-4.99098		-455.005		-2.80417e+07		
168.574		174.016		212.863		-423.442		-66.906		0.217541		0.279155		-66.4093		-4.10944e+06		
595.381		599.088		404.299		-342.893		-424.589		-3.30287		-3.15654		-431.049		-2.64123e+07		
733.345		749.622		671.678		-80.4117		186.665		-2.22951		-1.43176		183.004		1.01724e+07		
474.138		475.512		824.516		397.865		34.9459		7.47586		7.51899		49.9408		1.66256e+06		
164.618		257.486		210.111		-462.406		-72.6783		-1.01382		0.281705		-73.4104		-4.5308e+06		
25.4001		584.812		583.95		484.725		382.82		-5.65746		5.62418		382.787		2.24827e+07		
639.019		637.937		746.492		115.64		491.601		2.50625		2.46059		496.568		2.89358e+07		
408.772		901.746		890.353		-88.1008		393.048		-11.0131		10.3383		392.373		2.21594e+07		
50.18		47.7645		61.9451		-191.366		317.926		0.0296177		0.0217986		317.977		1.9235e+07		
645.238		648.53		742.237		363.626		-71.9836		2.08315		2.22393		-67.6765		-5.19734e+06		
845.853		232.882		237.526		-207.976		380.801		10.9627		-10.8905		380.874		2.29361e+07		
725.682		110.143		118.546		252.373		-227.78		8.53335		-8.46985		-227.717		-1.38086e+07		
396.739		390.102		204.621		-247.659		-467.973		-1.73652		-1.90911		-471.619		-2.86242e+07		
596.067		608.966		422.251		-287.928		-247.614		-3.43853		-2.92485		-253.977		-1.57263e+07		
668.838		310.291		311.215		56.8633		446.646		5.81066		-5.79167		446.665		2.68367e+07		
857.728		866.609		405.969		-220.943		-157.564		-9.93977		-9.43365		-176.938		-1.10372e+07		
998.123		655.952		674.702		236.541		-391.067		9.7648		-8.94021		-390.242		-2.45263e+07		
139.254		81.9956		79.7577		-322.515		-356.934		0.203357		-0.215321		-356.946		-2.16137e+07		
508.164		406.312		473.316		153.802		427.543		2.51304		-0.565189		429.491		2.5543e+07		
89.4296		243.596		224.573		-230.467		-218.733		-0.995557		0.701226		-219.028		-1.33555e+07		
840.248		742.089		789.433		102.636		-412.18		3.76476		-1.36844		-409.784		-2.60449e+07		
373.317		420.053		364.072		-13.4303		-113.891		-1.33807		-0.112655		-115.342		-7.24515e+06		
222.411		189.009		193.322		208.47		391.243		0.254334		-0.199834		391.298		2.3605e+07		
82.763		69.7464		191.287		238.746		98.5472		0.557061		0.491454		99.5957		5.95395e+06		
77.9849		784.648		787.817		38.8202		-66.2567		-9.99087		10.1556		-66.092		-5.24094e+06		
423.192		454.306		386.851		382.948		359.155		-1.38878		-0.486448		357.28		2.13219e+07		
968.839		841.603		850.193		7.04114		-301.315		4.0466		-3.56635		-300.835		-1.9651e+07		
446.03		431.957		649.185		-26.7664		-295.408		4.08502		3.67668		-287.646		-1.82501e+07		
87.6237		65.4342		164.392		158.365		-157.217		0.43194		0.319696		-156.465		-9.52269e+06		
154.797		168.564		176.029		-490.626		-49.5533		-0.0310501		0.116075		-49.4683		-3.0556e+06		
834.043		490.545		505.84		466.647		-42.9809		7.7704		-7.26673		-42.4772		-3.0823e+06		
204.273		153.74		141.121		-431.402		256.164		0.237468		-0.360439		256.041		1.54548e+07		
843.855		802.245		857.397		493.41		-413.272		2.64438		0.380699		-410.247		-2.62968e+07		
395.167		761.885		765.405		464.938		159.591		-6.92275		7.1004		159.769		8.49686e+06		
829.156		806.713		915.545		-261.093		415.958		3.70399		2.49065		422.153		2.38706e+07		
273.877		312.9		303.809		475.139		-292.201		-0.471025		0.285731		-292.387		-1.78787e+07		
803.634		175.705		186.073		236.823		-158.793		10.2238		-10.0999		-158.669		-9.67126e+06		
168.147		132.816		206.292		180.458		-301.128		0.587443		0.236019		-300.305		-1.82584e+07		
83.1249		212.958		194.733		399.533		84.7026		-0.758007		0.512448		84.457		5.03516e+06		
368.351		367.629		362.331		-189.89		435.05		-0.0551282		-0.0726906		434.922		2.60572e+07		
403.698		363.327		543.661		-20.1078		-286.858		3.21447		2.19109		-281.452		-1.76235e+07		
769.38		625.282		659.604		-338.696		-393.952		4.04962		-2.59216		-392.494		-2.46223e+07		
600.745		972.722		960.271		-437.457		299.219		-10.0694		9.274		298.424		1.62152e+07		
750.982		759.915		493.785		437.091		-459.551		-5.73643		-5.29034		-470.578		-2.89651e+07		
304.935		470.57		434.696		-116.709		-374.127		-2.65924		1.58595		-375.201		-2.30836e+07		
760.646		750.773		915.836		333.392		-361.556		4.79241		4.29924		-352.464		-2.30072e+07		
583.723		624.278		568.945		361.334		-60.0171		-1.90058		-0.281482		-62.1992		-4.41144e+06		
882.624		879.846		412.796		-41.274		-270.863		-9.89547		-10.0572		-290.815		-1.79398e+07		
718.187		834.322		819.881		205.224		-87.2558		-3.37415		2.58464		-88.0453		-6.67256e+06		
837.609		743.688		771.057		-242.709		-159.905		3.13926		-1.76911		-158.535		-1.0783e+07		
819.559		458.667		473.569		-281.474		54.4518		7.85235		-7.39323		54.9109		2.87446e+06		
275.54		270.936		0.0188297		467.526		266.514		-1.17143		-1.25459		264.088		1.59815e+07		
729.872		420.319		423.538		410.589		-441.335		5.92838		-5.8386		-441.245		-2.70612e+07		
482.576		481.009		144.336		-91.0516		6.47966		-3.45407		-3.50398		-0.478393		-70615.9		
546.198		548.641		24.4922		-326.097		-432.619		-5.0083		-4.91989		-442.547		-2.67824e+07		
979.302		486.582		490.355		-292.418		-328.059		11.9961		-11.8743		-327.937		-2.03263e+07		
376.36		15.6745		52.0004		196.695		-272.651		2.37722		-2.29597		-272.569		-1.65002e+07		
187.422		715.859		710.095		-105.382		316.221		-8.02343		7.7518		315.95		1.81115e+07		
967.137		972.62		189.64		320.727		-55.1746		-15.2135		-14.862		-85.2502		-5.23093e+06		
127.222		617.568		610.746		94.6586		-200.746		-6.1733		5.89637		-201.023		-1.29111e+07		
525.409		553.779		549.94		-386.141		-248.073		-0.575955		0.435918		-248.213		-1.56257e+07		
51.1349		97.1035		71.1746		-20.6598		-487.408		-0.184705		0.0405026		-487.552		-2.95148e+07		
350.179		280.598		350.889		-434.83		132.487		1.45875		0.00822845		133.954		7.86011e+06		
576.677		590.171		651.476		-250.151		371.51		0.997639		1.51802		374.026		2.17857e+07		
229.372		307.479		290.043		-445.969		-138.306		-0.865073		0.520747		-138.651		-8.55884e+06		
581		588.824		367.004		322.06		199.303		-3.65479		-3.35233		192.296		1.13676e+07		
509.605		537.802		532.055		355.753		208.933		-0.589611		0.386422		208.73		1.20653e+07		
677.686		627.213		713.179		-252.814		451.514		2.99243		0.815733		455.322		2.6537e+07		
293.501		263.871		328.521		271.648		-33.9189		0.905766		0.359957		-32.6531		-2.19189e+06		
432.087		643.529		638.161		378.147		379.137		-3.87187		3.6445		378.909		2.21156e+07		
431.908		608.947		589.058		-280.659		306.043		-3.43875		2.65129		305.256		1.77789e+07		
470.942		754.845		754.581		-297.772		-215.484		-5.75718		5.74405		-215.497		-1.41798e+07		
459.604		380.324		404.243		193.625		95.0552		1.41045		-0.790256		95.6753		5.46306e+06		
667.751		668.963		685.276		93.6961		-9.64737		0.338288		0.391843		-8.91724		-1.47884e+06		
994.35		648.083		666.36		478.14		-479.931		9.79482		-9.00086		-479.137		-2.98835e+07		
890.992		919.39		938.134		-121.509		-183.721		-0.274188		1.4249		-182.571		-1.28086e+07		
415.85		496.902		452.551		-398.835		306.633		-1.91832		0.52666		305.241		1.80624e+07		
827.79		820.307		914.565		78.4738		79.1856		2.906		2.49839		84.59		3.44619e+06		
189.126		314.316		301.516		181.742		-142.316		-1.17172		0.911225		-142.576		-8.80997e+06		
148.556		145.013		866.28		-378.664		-203.174		12.0704		12.036		-179.068		-1.23374e+07		
285.5		973.017		972.359		-365.148		-394.999		-14.3191		14.2767		-395.042		-2.57973e+07		
824.038		86.2233		102.951		158.466		-386.065		11.1502		-11.0457		-385.961		-2.3378e+07		
141.087		254.233		230.784		-183.101		225.31		-0.927064		0.551188		224.934		1.35056e+07		
270.259		390.796		384.64		395.688		123.253		-1.39558		1.23783		123.095		7.15334e+06		
507.201		642.333		644.63		64.7436		-170.883		-2.51806		2.61576		-170.786		-1.11664e+07		
221.028		219.122		687.33		359.503		-60.9136		7.02703		6.9993		-46.8872		-3.78227e+06		
275.064		354.56		337.124		-266.842		-194.32		-1.02639		0.627808		-194.719		-1.20109e+07		
321.881		66.2512		93.7227		194.318		-432.138		1.71216		-1.56692		-431.992		-2.616e+07		
708.619		876.079		875.29		218.926		-450.947		-4.40797		4.36235		-450.992		-2.88245e+07		
652.418		906.188		882.862		-336.138		-114.938		-7.22553		5.84633		-116.317		-8.59794e+06		
543.718		544.263		274.899		-466.972		245.606		-3.65601		-3.63639		238.314		1.42706e+07		
583.01		308.3		319.39		-247.2		-462.363		4.16109		-3.93103		-462.133		-2.81705e+07		
558.851		276.055		297.348		-65.1627		210.843		4.10335		-3.69983		211.247		1.2607e+07		
671.659		839.165		829.017		-321.796		405.783		-4.46164		3.90215		405.224		2.3148e+07		
163.711		4.15028		80.7005		113.009		175.237		0.549929		-0.335264		175.452		1.06046e+07		
604.514		636.515		480.536		-323.425		-329.683		-3.53546		-2.22292		-335.442		-2.07614e+07		
729.761		733.502		441.668		51.5399		30.8881		-5.75761		-5.57672		19.5538		793174		
134.942		196.677		218.395		-84.4724		463.798		-0.189343		0.48726		464.096		2.79899e+07		
663.037		700.672		610.499		-486.768		-23.2126		-2.8018		-1.10563		-27.12		-2.38662e+06		
508.994		493.509		477.935		407.911		131.253		0.00652253		-0.506519		130.753		7.45579e+06		
797.865		842.863		745.511		104.977		388.078		-3.77523		-1.33522		382.967		2.20641e+07		
660.846		673.953		473.274		-33.3978		-466.439		-4.09344		-3.51525		-474.048		-2.91355e+07		
307.487		310.343		118.114		-256.195		-348.997		-1.39014		-1.33184		-351.719		-2.13126e+07		
594.157		479.284		539.243		413.692		-492.64		3.0468		-1.02849		-490.622		-3.02721e+07		
428.745		444.826		511.105		-195.817		-476.279		0.814828		1.2791		-474.185		-2.92182e+07		
496.863		261.175		291.776		308.567		-316.549		3.23189		-2.67267		-315.99		-1.92927e+07		
617.129		822.674		791.401		-415.29		323.844		-5.72446		4.05623		322.176		1.82442e+07		
470.342		631.666		620.013		-242.532		233.26		-3.17876		2.69672		232.778		1.3318e+07		
