mh MH MA MC la2 laL la1 la3 la4 la5 S T U
125.100000 68.337891 189.133289 453.380993 1.514362 0.578383 0.258609 7.217430 -6.125110 -0.513936 -0.064627 1.696098 0.027650
125.100000 355.672647 617.653130 645.437817 1.385688 0.550041 0.258609 10.137156 -5.373480 -4.213635 -0.013939 0.144549 0.000523
125.100000 290.253690 297.718685 441.695400 1.062580 1.246328 0.258609 4.909744 -3.590886 -0.072530 -0.021886 0.398660 0.003502
125.100000 60.439997 131.346820 304.940666 1.830723 0.051451 0.258609 3.003921 -2.727752 -0.224717 -0.061709 0.721599 0.025376
125.100000 393.937903 474.969590 643.056627 0.424055 1.247977 0.258609 9.785711 -7.374256 -1.163478 -0.020799 0.764168 0.003104
125.100000 197.272563 356.105276 394.910576 3.805512 1.791091 0.258609 5.659090 -2.415581 -1.452418 -0.017894 0.137096 0.001435
125.100000 438.585113 439.297346 670.543555 2.533491 0.924225 0.258609 9.426827 -8.492271 -0.010332 -0.022609 0.980122 0.003767
125.100000 124.048371 341.619308 462.436878 2.413508 -0.340768 0.258609 6.218155 -4.884724 -1.674198 -0.033389 0.698675 0.007047
125.100000 509.631132 628.813435 740.755898 3.623159 -0.668525 0.258609 8.882517 -7.308949 -2.242092 -0.013880 0.473691 0.001283
125.100000 24.447772 344.825139 390.086894 2.449976 -0.037971 0.258609 4.971286 -3.054291 -1.954965 -0.028897 0.246813 0.003477
125.100000 175.551126 346.193652 400.907998 1.622232 0.518192 0.258609 4.811570 -2.822166 -1.471212 -0.021461 0.218463 0.002380
125.100000 181.697112 223.467293 531.402782 2.517189 0.788626 0.258609 9.030250 -7.961966 -0.279658 -0.051559 1.899071 0.018382
125.100000 187.560461 283.416577 375.218256 1.798922 0.277162 0.258609 3.767472 -2.744292 -0.746018 -0.024500 0.310635 0.004010
125.100000 348.426340 639.608003 655.071584 0.534538 0.410371 0.258609 10.580173 -5.415729 -4.754073 -0.013699 0.084751 0.000295
125.100000 16.943133 57.526278 482.139623 2.043067 0.382073 0.258609 8.055136 -7.623123 -0.049941 -0.156207 3.000533 0.112406
125.100000 125.218752 125.990842 626.689211 0.643626 -0.246392 0.258609 12.215093 -12.458281 -0.003205 -0.086740 4.186917 0.046037
125.100000 46.765488 251.251874 347.569193 4.055382 0.241031 0.258609 4.161229 -2.913183 -1.007015 -0.038580 0.465558 0.009329
125.100000 311.479796 316.000903 482.993180 3.583612 -0.248683 0.258609 4.254679 -4.456484 -0.046879 -0.023142 0.523174 0.003923
125.100000 507.361174 583.534974 683.703969 0.440501 1.882577 0.258609 8.824072 -5.568342 -1.373153 -0.011996 0.324297 0.000993
125.100000 20.142093 154.755785 337.663126 1.835302 0.466587 0.258609 4.221319 -3.365684 -0.389048 -0.065085 0.913814 0.027937
125.100000 130.073592 260.460566 339.942033 3.422515 -0.195179 0.258609 3.064833 -2.418572 -0.841440 -0.028271 0.294156 0.005020
125.100000 297.714428 360.753170 441.120276 3.750538 1.975708 0.258609 5.477368 -2.815742 -0.685917 -0.015613 0.210966 0.001662
125.100000 389.799880 468.542146 654.825453 1.349823 0.582924 0.258609 9.732650 -8.032868 -1.116858 -0.022417 0.900005 0.003623
125.100000 164.687041 274.687536 438.027526 2.914053 1.175953 0.258609 6.620671 -4.646063 -0.798655 -0.036102 0.792618 0.009066
125.100000 188.302748 467.994153 578.894998 0.272745 0.655456 0.258609 10.559002 -6.870289 -3.033257 -0.027473 0.749308 0.004358
125.100000 465.132467 542.359913 739.018819 3.316221 0.172741 0.258609 11.072358 -9.613906 -1.285711 -0.020338 0.984071 0.002998
125.100000 756.698744 826.182843 874.188478 1.607506 -0.197090 0.258609 6.135533 -4.515168 -1.817455 -0.005289 0.103853 0.000167
125.100000 44.196046 431.773617 600.341482 3.726175 -0.657474 0.258609 11.189199 -8.798302 -3.048370 -0.039372 1.445929 0.009763
125.100000 138.533690 439.379789 491.503227 3.881802 -0.530892 0.258609 6.818696 -4.476579 -2.873009 -0.024217 0.310567 0.002427
125.100000 850.652636 868.244683 941.769853 1.431493 0.719400 0.258609 6.116999 -4.897914 -0.499685 -0.004888 0.123441 0.000171
125.100000 184.203966 271.787311 469.676954 1.140885 1.434690 0.258609 7.603813 -5.509178 -0.659945 -0.038209 1.007241 0.010290
125.100000 374.695111 583.755142 615.162505 3.330359 1.149764 0.258609 9.016394 -4.555544 -3.311085 -0.012605 0.136736 0.000526
125.100000 79.978004 202.082525 370.298476 2.070453 0.689847 0.258609 5.010175 -3.751208 -0.569120 -0.049372 0.831902 0.016598
125.100000 238.475018 274.687886 402.085577 3.261905 1.934219 0.258609 5.397848 -3.156551 -0.307077 -0.024132 0.379929 0.004199
125.100000 204.901842 482.341305 609.713004 1.884396 -0.616423 0.258609 10.282023 -7.747736 -3.150710 -0.028052 0.896301 0.004723
125.100000 209.079613 368.851081 569.893479 1.738424 0.276578 0.258609 9.565503 -7.763100 -1.525825 -0.035098 1.284192 0.008520
125.100000 36.335967 395.587765 412.377833 1.083593 -0.243363 0.258609 5.333184 -3.012443 -2.564105 -0.024270 0.094906 0.001122
125.100000 213.397116 582.277154 592.135432 0.981611 0.719246 0.258609 10.802068 -5.232727 -4.850095 -0.017877 0.064076 0.000306
125.100000 319.295216 551.131987 625.389465 1.477977 1.404960 0.258609 10.961526 -6.221959 -3.334606 -0.018240 0.407649 0.001702
125.100000 555.688419 750.049924 787.051196 2.142482 1.588631 0.258609 11.855667 -6.073347 -4.193689 -0.009626 0.156413 0.000345
125.100000 377.411143 404.712449 573.215550 1.035384 1.737446 0.258609 7.889105 -5.798810 -0.352849 -0.020433 0.603631 0.003062
125.100000 235.761384 590.143400 635.827654 0.902364 0.997283 0.258609 12.521289 -6.687503 -4.836503 -0.020142 0.316550 0.001357
125.100000 154.032422 391.398660 567.918130 1.916641 1.205172 0.258609 11.080412 -7.735857 -2.139383 -0.036239 1.255770 0.008692
125.100000 86.834882 91.689269 298.062918 0.285843 0.399173 0.258609 3.086105 -2.672612 -0.014321 -0.067030 0.754627 0.029523
125.100000 133.066755 229.065732 439.112968 3.043864 0.746929 0.258609 6.534272 -5.212878 -0.574465 -0.046585 1.126432 0.015040
125.100000 778.286470 819.414417 903.597289 3.805867 -0.361692 0.258609 6.603681 -5.879541 -1.085831 -0.006569 0.194271 0.000305
125.100000 226.115709 326.207878 572.588474 1.130453 1.747656 0.258609 10.893311 -8.232124 -0.913531 -0.038471 1.522879 0.010465
125.100000 27.224244 134.906125 398.672783 0.204973 0.175572 0.258609 5.403902 -4.939837 -0.288494 -0.080762 1.560555 0.040922
125.100000 271.517879 429.146900 560.430670 0.174564 0.948336 0.258609 8.892039 -6.118647 -1.825056 -0.024320 0.682081 0.003917
125.100000 306.492944 348.896916 406.451135 1.572730 1.179314 0.258609 3.534546 -1.895996 -0.459236 -0.011607 0.105667 0.000901
125.100000 567.358778 608.730014 796.718770 1.508761 1.836254 0.258609 12.176158 -9.535881 -0.804023 -0.016167 0.790906 0.001924
125.100000 615.415699 732.275538 778.764105 1.090018 0.885574 0.258609 8.412081 -4.924039 -2.602468 -0.007617 0.139494 0.000300
125.100000 110.905177 348.221028 535.543554 0.178796 0.170225 0.258609 9.242436 -7.271729 -1.800481 -0.041170 1.338437 0.011323
125.100000 37.929075 209.888950 282.136597 3.494605 0.429392 0.258609 3.012591 -1.879009 -0.704190 -0.037547 0.282697 0.008597
125.100000 204.187846 312.453290 480.938406 1.160150 0.381318 0.258609 6.647729 -5.342121 -0.924291 -0.032633 0.834524 0.007456
125.100000 110.933169 206.617019 312.511418 2.025745 -0.036214 0.258609 2.784766 -2.318891 -0.502089 -0.035419 0.376611 0.008521
125.100000 667.426015 689.752340 813.789959 3.443383 0.109755 0.258609 7.274691 -6.664228 -0.500707 -0.009693 0.334085 0.000690
125.100000 478.462240 608.886279 637.719620 0.959110 -0.354374 0.258609 5.520443 -3.531364 -2.343453 -0.008326 0.084144 0.000271
125.100000 86.353128 218.492590 452.518983 3.568956 0.806323 0.258609 7.327460 -5.855493 -0.665645 -0.055709 1.450245 0.021007
125.100000 197.111329 261.841292 478.896971 2.205002 0.201549 0.258609 6.497055 -5.804595 -0.490911 -0.039163 1.093985 0.010873
125.100000 72.305044 267.593974 535.543622 4.010412 0.237636 0.258609 9.543570 -8.209059 -1.096875 -0.056461 2.043640 0.021487
125.100000 350.910131 354.631227 661.489859 1.771022 1.993823 0.258609 12.385485 -10.348279 -0.043383 -0.033545 1.723832 0.008152
125.100000 32.594001 115.006475 313.127201 4.156035 0.548357 0.258609 3.753668 -3.004303 -0.201007 -0.075844 0.905219 0.036688
125.100000 670.749280 733.654605 799.163771 3.148957 1.235990 0.258609 7.474279 -4.778435 -1.459853 -0.006885 0.154841 0.000312
125.100000 25.511424 144.661348 500.372212 3.557157 0.244767 0.258609 8.497841 -7.918021 -0.335053 -0.089139 2.656490 0.048286
125.100000 64.329024 269.406994 456.338256 2.982583 -0.010347 0.258609 6.735187 -5.614562 -1.130972 -0.048244 1.200636 0.015675
125.100000 117.562625 173.139451 627.489623 1.127323 -0.390417 0.258609 12.165676 -12.289117 -0.266976 -0.078086 3.899629 0.038586
125.100000 725.994550 880.527021 916.641959 1.914168 -0.188901 0.258609 10.160904 -6.247423 -4.102382 -0.006900 0.126425 0.000193
125.100000 396.646247 611.236133 677.446677 1.888929 1.949518 0.258609 11.917320 -6.393849 -3.573953 -0.015077 0.336544 0.001124
125.100000 176.385390 412.269499 420.877708 3.762816 1.108797 0.258609 5.934835 -2.531531 -2.294506 -0.016725 0.036733 0.000334
125.100000 92.701223 111.104825 568.212040 2.298661 -0.307387 0.258609 10.079004 -10.324411 -0.061980 -0.093307 3.583586 0.051893
125.100000 4.146511 275.829762 501.892137 1.330998 0.411697 0.258609 8.736058 -7.067423 -1.256938 -0.054617 1.678047 0.020035
125.100000 161.750127 209.816618 620.426769 0.664555 -0.398523 0.258609 11.458383 -11.561779 -0.295127 -0.064368 3.252162 0.027540
125.100000 371.274898 412.991821 674.183557 3.512180 1.665385 0.258609 12.131325 -9.925303 -0.540637 -0.028862 1.436768 0.006067
125.100000 188.136710 300.331303 472.923995 1.005262 1.273188 0.258609 7.495070 -5.316278 -0.905603 -0.034616 0.876020 0.008369
125.100000 142.042505 386.662180 407.377975 4.076187 0.095896 0.258609 4.913820 -2.680777 -2.137147 -0.019919 0.094353 0.000994
125.100000 42.935229 164.233060 533.882250 2.696946 -0.089653 0.258609 9.269420 -8.943826 -0.415247 -0.083560 2.913652 0.043340
125.100000 615.059241 624.201619 838.746096 1.907613 1.650567 0.258609 12.398044 -10.560257 -0.187220 -0.016129 0.880644 0.001931
125.100000 456.406694 650.276325 726.946396 3.055433 -0.396903 0.258609 10.183571 -7.035094 -3.545380 -0.014073 0.377361 0.001070
125.100000 720.587072 749.964766 905.993237 1.704293 0.328565 0.258609 10.295450 -9.253001 -0.713884 -0.011119 0.532049 0.000913
125.100000 405.852527 445.131267 706.004091 1.751188 0.643061 0.258609 11.672392 -10.476988 -0.552343 -0.026966 1.424696 0.005315
125.100000 486.518492 632.629140 700.836091 2.831401 -0.000049 0.258609 8.409990 -5.707955 -2.702085 -0.011755 0.267347 0.000777
125.100000 321.354002 454.795150 528.550386 3.869364 0.298322 0.258609 6.118175 -4.108401 -1.711452 -0.016090 0.277880 0.001547
125.100000 339.891554 460.780571 547.442141 1.890490 -0.196628 0.258609 5.889915 -4.487091 -1.599452 -0.016400 0.327702 0.001707
125.100000 110.081219 155.354326 550.434219 2.863198 -0.751730 0.258609 8.860933 -9.414086 -0.198577 -0.076305 2.941621 0.037085
125.100000 291.027062 584.785735 638.701189 1.577773 1.080533 0.258609 11.763409 -6.431478 -4.251398 -0.018374 0.331918 0.001345
125.100000 105.716357 111.463319 189.191475 4.054108 -0.112008 0.258609 0.701577 -0.792961 -0.020625 -0.031605 0.117814 0.006981
125.100000 269.805589 480.229469 613.278598 1.109700 0.332063 0.258609 10.356374 -7.416318 -2.607993 -0.025018 0.814780 0.003974
125.100000 182.704106 387.234637 539.998371 1.142414 0.858200 0.258609 9.392057 -6.607592 -1.926265 -0.032161 0.955400 0.006813
125.100000 515.189508 572.517810 634.457611 3.439806 -0.836638 0.258609 3.694931 -3.501158 -1.030412 -0.008222 0.135896 0.000445
125.100000 251.382491 567.436863 616.210050 0.693779 -0.372147 0.258609 10.088613 -6.184346 -4.276413 -0.019487 0.311503 0.001395
125.100000 95.645511 459.314465 530.557980 2.940886 -0.417214 0.258609 8.583503 -5.665703 -3.335014 -0.028031 0.501195 0.003638
125.100000 17.302748 110.858322 337.952454 2.401248 -0.505537 0.258609 3.259169 -3.566574 -0.198132 -0.085011 1.145680 0.044637
125.100000 339.813086 528.427080 584.703336 0.540944 0.081999 0.258609 7.564485 -4.776388 -2.706098 -0.015184 0.249314 0.001120
125.100000 668.504148 669.044003 833.734542 2.237751 0.879197 0.258609 9.082499 -8.191369 -0.011932 -0.011755 0.500414 0.001025
125.100000 104.461789 512.211568 573.885278 1.985892 -0.194895 0.258609 10.329001 -6.368823 -4.155073 -0.026437 0.466977 0.002829
125.100000 168.002562 531.098338 536.758540 2.656614 0.088358 0.258609 8.677322 -4.394361 -4.194603 -0.018730 0.035229 0.000211
125.100000 745.022658 768.121435 842.069664 1.631705 1.191309 0.258609 6.281617 -4.512746 -0.577563 -0.005724 0.132205 0.000233
125.100000 134.510621 311.414071 372.594588 2.675651 0.842044 0.258609 4.832183 -2.686589 -1.303550 -0.025233 0.253935 0.003457
125.100000 62.881511 357.241897 635.330372 1.695873 -0.650359 0.258609 12.559060 -11.165865 -2.043554 -0.051609 2.550172 0.017965
125.100000 222.339663 350.596350 410.477471 2.393443 1.360154 0.258609 5.294876 -2.720450 -1.214272 -0.018593 0.203324 0.001979
125.100000 237.527726 284.472960 344.631476 3.531255 -0.250551 0.258609 1.810109 -1.655718 -0.404942 -0.015000 0.118027 0.001505
125.100000 19.884719 344.509954 429.122326 3.499177 0.601838 0.258609 6.674631 -4.118075 -1.954718 -0.034086 0.515962 0.006431
125.100000 310.855879 322.313964 411.792441 2.583425 0.775481 0.258609 3.186137 -2.290772 -0.119884 -0.014205 0.165903 0.001456
125.100000 120.812947 314.958332 389.268192 3.444015 -0.533344 0.258609 3.992202 -3.127519 -1.398027 -0.028148 0.343427 0.004517
125.100000 717.675563 820.415930 908.298505 1.556899 1.912475 0.258609 12.155980 -7.632227 -2.611278 -0.008803 0.307943 0.000503
125.100000 587.333053 596.916835 667.172125 0.289146 1.059909 0.258609 4.370060 -3.122603 -0.187547 -0.006408 0.103323 0.000292
125.100000 546.755197 603.591208 816.394063 0.265473 0.228450 0.258609 12.375915 -11.067072 -1.080394 -0.018618 1.050605 0.002542
125.100000 218.758063 428.738789 541.858477 1.773477 0.157773 0.258609 8.279775 -5.875292 -2.246709 -0.025888 0.646429 0.004126
125.100000 7.725831 93.137681 158.705212 0.203154 -0.198943 0.258609 0.631503 -0.688089 -0.142358 -0.058326 0.152368 0.022280
125.100000 400.086314 447.301523 577.096143 1.196104 1.069131 0.258609 6.785665 -5.055394 -0.661141 -0.016487 0.421130 0.001966
125.100000 555.039553 746.766728 759.009468 0.367792 0.714061 0.258609 9.572098 -4.733646 -4.124391 -0.007870 0.045653 0.000100
125.100000 129.141159 270.520164 596.958353 3.640093 0.230833 0.258609 11.457016 -10.292484 -0.933699 -0.056634 2.612307 0.021747
125.100000 286.609741 459.167036 572.871017 2.785783 -0.690259 0.258609 7.441014 -6.004741 -2.126532 -0.022107 0.585650 0.003103
125.100000 49.317827 75.366365 369.821837 3.525674 -0.048088 0.258609 4.391596 -4.386014 -0.053669 -0.040886 1.542167 -0.001131
125.100000 257.108687 385.637628 402.051207 3.360621 0.493180 0.258609 3.650702 -1.792403 -1.365118 -0.011501 0.043194 0.000370
125.100000 580.688951 603.678767 719.883835 2.114115 1.038767 0.258609 7.021750 -5.533045 -0.449937 -0.010430 0.297572 0.000796
125.100000 295.942817 359.380816 382.129564 1.966518 1.177739 0.258609 3.109158 -1.244452 -0.686966 -0.008261 0.035990 0.000309
125.100000 574.602860 756.567755 797.140620 2.436386 1.462383 0.258609 11.551110 -6.086045 -4.002682 -0.009332 0.165171 0.000353
125.100000 193.933764 322.153917 351.437056 3.381829 1.776427 0.258609 4.615269 -1.745366 -1.093477 -0.015790 0.083045 0.001047
125.100000 4.184131 509.707880 564.195631 3.135313 -0.666090 0.258609 9.853416 -6.226680 -4.292825 -0.027724 0.431800 0.002843
125.100000 285.032608 319.736098 635.592962 1.094272 1.449459 0.258609 12.115558 -10.319289 -0.346811 -0.039617 1.987161 0.011207
125.100000 4.209825 123.972068 551.486349 1.620975 0.036621 0.258609 10.087499 -9.797204 -0.253674 -0.105297 3.536079 0.063100
125.100000 161.085405 462.503684 483.880246 2.863199 0.809625 0.258609 7.690172 -3.774572 -3.105974 -0.019895 0.117752 0.000880
125.100000 472.952375 523.837704 562.515795 3.960338 1.624362 0.258609 4.689339 -2.226819 -0.838158 -0.006489 0.063756 0.000250
125.100000 773.469864 852.722035 954.788908 0.292940 1.437235 0.258609 11.793710 -8.226803 -2.129672 -0.008525 0.340451 0.000500
125.100000 335.552677 565.863130 580.447655 3.381552 -0.371866 0.258609 7.041839 -3.983117 -3.430588 -0.012513 0.064299 0.000275
125.100000 152.556337 473.029665 613.912982 1.667894 0.520760 0.258609 12.207445 -8.373782 -3.312903 -0.031896 1.098693 0.006155
125.100000 515.322975 682.800765 783.155029 3.716393 0.695635 0.258609 12.189257 -8.177820 -3.315803 -0.013978 0.490738 0.001194
125.100000 19.752162 399.192782 466.675400 2.171957 -0.108186 0.258609 7.076552 -4.557916 -2.626821 -0.030641 0.444177 0.004457
125.100000 723.270270 818.192760 915.646733 2.201720 -0.567486 0.258609 9.852537 -8.002158 -2.417865 -0.009125 0.344665 0.000557
125.100000 199.260906 277.971317 514.780392 2.738474 0.568140 0.258609 8.013904 -6.825050 -0.620714 -0.040771 1.331417 0.011736
125.100000 16.916769 359.959471 449.281682 3.382666 0.339838 0.258609 7.001476 -4.525267 -2.136371 -0.034211 0.571299 0.006502
125.100000 159.876395 589.311168 616.267725 3.754599 -0.869714 0.258609 10.837122 -6.390437 -5.316399 -0.021462 0.204178 0.000979
125.100000 130.595331 282.562213 630.057538 2.493223 -0.228545 0.258609 12.327386 -11.518416 -1.037515 -0.057538 2.959641 0.022393
125.100000 62.749532 193.746047 511.740898 3.046662 -0.517992 0.258609 8.006737 -7.969503 -0.555226 -0.070607 2.348948 0.032408
125.100000 68.585329 74.883343 307.488658 4.121342 0.703733 0.258609 3.673042 -2.954377 -0.014931 -0.082144 0.939920 0.041993
125.100000 330.428474 354.604428 498.800361 4.028019 0.772793 0.258609 5.387071 -4.340609 -0.273669 -0.020138 0.444287 0.002965
125.100000 650.519635 796.509435 868.006863 2.984980 0.763331 0.258609 11.678134 -7.423966 -3.490837 -0.009549 0.285235 0.000518
125.100000 242.060572 288.624282 325.385578 2.966920 1.554967 0.258609 3.117610 -1.154310 -0.408333 -0.011079 0.056211 0.000730
125.100000 184.203217 358.372839 547.261420 2.414572 0.216739 0.258609 8.993401 -7.215087 -1.561575 -0.035912 1.204972 0.008824
125.100000 150.568866 453.462747 459.597406 1.468187 0.782984 0.258609 7.014684 -3.208409 -3.023291 -0.018596 0.032175 0.000261
125.100000 128.502515 451.632115 541.715953 3.063912 0.680824 0.258609 9.833553 -6.055058 -3.097671 -0.028565 0.621601 0.004293
125.100000 191.168968 536.915414 593.773673 3.520680 1.975198 0.258609 12.419431 -6.284464 -4.159769 -0.022595 0.391538 0.002021
125.100000 51.818769 67.750948 277.903194 3.733277 0.521783 0.258609 2.985429 -2.432167 -0.031479 -0.040181 0.796053 -0.000786
125.100000 21.127009 77.900078 138.735257 3.005448 -0.032610 0.258609 0.588750 -0.528458 -0.092902 -0.057577 0.118275 0.020996
125.100000 186.218530 348.225283 541.653675 1.254761 0.493131 0.258609 9.043311 -7.119427 -1.430754 -0.036353 1.210996 0.009099
